8	53	9	ʿalā 	عَلَىٰ	على
8	53	10	qaumin 	قَوۡمٍ	ٯوم
8	53	11	ḥattā 	حَتَّىٰ	حٮى
8	53	12	yuġayyirū 	يُغَيِّرُوا۟	ىعىروا
8	53	13	mā 	مَا	ما
8	53	14	bi-ʾanfusihim 	بِأَنفُسِهِمۡۙ	ٮاںڡسهم
8	53	15	wa-ʾanna 	وَأَنَّ	واں
8	53	16	llāha 	ٱللَّهَ	الل‍ه
8	53	17	samīʿun 	سَمِيعٌ	سمىع
8	53	18	ʿalīmun 	عَلِيمٌۭ	علىم
8	54	1	ka-daʾbi 	كَدَأۡبِ	کداٮ
8	54	2	ʾāli 	ءَالِ	ال
8	54	3	firʿauna 	فِرۡعَوۡنَۙ	ڡرعوں
8	54	4	wa-llaḏīna 	وَٱلَّذِينَ	والدىں
8	54	5	min 	مِن	مں
8	54	6	qablihim 	قَبۡلِهِمۡۚ	ٯٮلهم
8	54	7	kaḏḏabū 	كَذَّبُوا۟	کدٮوا
8	54	8	bi-ʾāyāti 	بِـَٔايَٰتِ	ٮاىٮ
8	54	9	rabbihim 	رَبِّهِمۡ	رٮهم
8	54	10	fa-ʾahlaknāhum 	فَأَهۡلَكۡنَٰهُم	ڡاهلکںهم
8	54	11	bi-ḏunūbihim 	بِذُنُوبِهِمۡ	ٮدںوٮهم
8	54	12	wa-ʾaġraqnā 	وَأَغۡرَقۡنَآ	واعرٯںا
8	54	13	ʾāla 	ءَالَ	ال
8	54	14	firʿauna 	فِرۡعَوۡنَۚ	ڡرعوں
8	54	15	wa-kullun 	وَكُلٌّۭ	وکل
8	54	16	kānū 	كَانُوا۟	کاںوا
8	54	17	ẓālimīna 	ظَٰلِمِينَ	طلمىں
8	55	1	ʾinna 	إِنَّ	اں
8	55	2	šarra 	شَرَّ	سر
8	55	3	d-dawābbi 	ٱلدَّوَآبِّ	الدواٮ
8	55	4	ʿinda 	عِندَ	عںد
8	55	5	llāhi 	ٱللَّهِ	الل‍ه
8	55	6	llaḏīna 	ٱلَّذِينَ	الدىں
8	55	7	kafarū 	كَفَرُوا۟	کڡروا
8	55	8	fa-hum 	فَهُمۡ	ڡهم
8	55	9	lā 	لَا	لا
8	55	10	yuʾminūna 	يُؤۡمِنُونَ	ىومںوں
8	56	1	llaḏīna 	ٱلَّذِينَ	الدىں
8	56	2	ʿāhadta 	عَٰهَدتَّ	عهدٮ
8	56	3	minhum 	مِنۡهُمۡ	مںهم
8	56	4	ṯumma 	ثُمَّ	ٮم
8	56	5	yanquḍūna 	يَنقُضُونَ	ىںٯصوں
8	56	6	ʿahdahum 	عَهۡدَهُمۡ	عهدهم
8	56	7	fī 	فِی	ڡى
8	56	8	kulli 	كُلِّ	کل
8	56	9	marratin 	مَرَّةٍۢ	مره
8	56	10	wa-hum 	وَهُمۡ	وهم
8	56	11	lā 	لَا	لا
8	56	12	yattaqūna 	يَتَّقُونَ	ىٮٯوں
8	57	1	fa-ʾimmā 	فَإِمَّا	ڡاما
8	57	2	taṯqafannahum 	تَثۡقَفَنَّهُمۡ	ٮٮٯڡںهم
8	57	3	fi 	فِی	ڡى
8	57	4	l-ḥarbi 	ٱلۡحَرۡبِ	الحرٮ
8	57	5	fa-šarrid 	فَشَرِّدۡ	ڡسرد
8	57	6	bihim 	بِهِم	ٮهم
8	57	7	man 	مَّنۡ	مں
8	57	8	ḫalfahum 	خَلۡفَهُمۡ	حلڡهم
8	57	9	laʿallahum 	لَعَلَّهُمۡ	لعلهم
8	57	10	yaḏḏakkarūna 	يَذَّكَّرُونَ	ىدکروں
8	58	1	wa-ʾimmā 	وَإِمَّا	واما
8	58	2	taḫāfanna 	تَخَافَنَّ	ٮحاڡں
8	58	3	min 	مِن	مں
8	58	4	qaumin 	قَوۡمٍ	ٯوم
8	58	5	ḫiyānatan 	خِيَانَةًۭ	حىاںه
8	58	6	fa-nbiḏ 	فَٱنۢبِذۡ	ڡاںٮد
8	58	7	ʾilaihim 	إِلَيۡهِمۡ	الىهم
8	58	8	ʿalā 	عَلَىٰ	على
8	58	9	sawāʾin 	سَوَآءٍۚ	سوا
8	58	10	ʾinna 	إِنَّ	اں
8	58	11	llāha 	ٱللَّهَ	الل‍ه
8	58	12	lā 	لَا	لا
8	58	13	yuḥibbu 	يُحِبُّ	ىحٮ
8	58	14	l-ḫāʾinīna 	ٱلۡخَآئِنِينَ	الحاٮںىں
8	59	1	wa-lā 	وَلَا	ولا
8	59	2	yaḥsabanna 	يَحۡسَبَنَّ	ىحسٮں
8	59	3	llaḏīna 	ٱلَّذِينَ	الدىں
8	59	4	kafarū 	كَفَرُوا۟	کڡروا
8	59	5	sabaqū 	سَبَقُوٓا۟ۚ	سٮٯوا
8	59	6	ʾinnahum 	إِنَّهُمۡ	اںهم
8	59	7	lā 	لَا	لا
8	59	8	yuʿǧizūna 	يُعۡجِزُونَ	ىعحروں
8	60	1	wa-ʾaʿiddū 	وَأَعِدُّوا۟	واعدوا
8	60	2	lahum 	لَهُم	لهم
8	60	3	ma 	مَّا	ما
8	60	4	staṭaʿtum 	ٱسۡتَطَعۡتُم	اسٮطعٮم
8	60	5	min 	مِّن	مں
8	60	6	quwwatin 	قُوَّةٍۢ	ٯوه
8	60	7	wa-min 	وَمِن	ومں
8	60	8	ribāṭi 	رِّبَاطِ	رٮاط
8	60	9	l-ḫaili 	ٱلۡخَيۡلِ	الحىل
8	60	10	turhibūna 	تُرۡهِبُونَ	ٮرهٮوں
8	60	11	bihī 	بِهِۦ	ٮه
8	60	12	ʿaduwwa 	عَدُوَّ	عدو
8	60	13	llāhi 	ٱللَّهِ	الل‍ه
8	60	14	wa-ʿaduwwakum 	وَعَدُوَّكُمۡ	وعدوکم
8	60	15	wa-ʾāḫarīna 	وَءَاخَرِينَ	واحرىں
8	60	16	min 	مِن	مں
8	60	17	dūnihim 	دُونِهِمۡ	دوںهم
8	60	18	lā 	لَا	لا
8	60	19	taʿlamūnahumu 	تَعۡلَمُونَهُمُ	ٮعلموںهم
8	60	20	llāhu 	ٱللَّهُ	الل‍ه
8	60	21	yaʿlamuhum 	يَعۡلَمُهُمۡۚ	ىعلمهم
8	60	22	wa-mā 	وَمَا	وما
8	60	23	tunfiqū 	تُنفِقُوا۟	ٮںڡٯوا
8	60	24	min 	مِن	مں
8	60	25	šaiʾin 	شَىۡءٍۢ	سى
8	60	26	fī 	فِی	ڡى
8	60	27	sabīli 	سَبِيلِ	سٮىل
8	60	28	llāhi 	ٱللَّهِ	الل‍ه
8	60	29	yuwaffa 	يُوَفَّ	ىوڡ
8	60	30	ʾilaikum 	إِلَيۡكُمۡ	الىکم
8	60	31	wa-ʾantum 	وَأَنتُمۡ	واںٮم
8	60	32	lā 	لَا	لا
8	60	33	tuẓlamūna 	تُظۡلَمُونَ	ٮطلموں
8	61	1	wa-ʾin 	وَإِن	واں
8	61	2	ǧanaḥū 	جَنَحُوا۟	حںحوا
8	61	3	li-s-salmi 	لِلسَّلۡمِ	للسلم
8	61	4	fa-ǧnaḥ 	فَٱجۡنَحۡ	ڡاحںح
8	61	5	lahā 	لَهَا	لها
8	61	6	wa-tawakkal 	وَتَوَكَّلۡ	وٮوکل
8	61	7	ʿala 	عَلَى	على
8	61	8	llāhi 	ٱللَّهِۚ	الل‍ه
8	61	9	ʾinnahū 	إِنَّهُۥ	اںه
8	61	10	huwa 	هُوَ	هو
8	61	11	s-samīʿu 	ٱلسَّمِيعُ	السمىع
8	61	12	l-ʿalīmu 	ٱلۡعَلِيمُ	العلىم
8	62	1	wa-ʾin 	وَإِن	واں
8	62	2	yurīdū 	يُرِيدُوٓا۟	ىرىدوا
8	62	3	ʾan 	أَن	اں
8	62	4	yaḫdaʿūka 	يَخۡدَعُوكَ	ىحدعوک
8	62	5	fa-ʾinna 	فَإِنَّ	ڡاں
8	62	6	ḥasbaka 	حَسۡبَكَ	حسٮک
8	62	7	llāhu 	ٱللَّهُۚ	الل‍ه
8	62	8	huwa 	هُوَ	هو
8	62	9	llaḏī 	ٱلَّذِیٓ	الدى
8	62	10	ʾayyadaka 	أَيَّدَكَ	اىدک
8	62	11	bi-naṣrihī 	بِنَصۡرِهِۦ	ٮںصره
8	62	12	wa-bi-l-muʾminīna 	وَبِٱلۡمُؤۡمِنِينَ	وٮالمومںىں
8	63	1	wa-ʾallafa 	وَأَلَّفَ	والڡ
8	63	2	baina 	بَيۡنَ	ٮىں
8	63	3	qulūbihim 	قُلُوبِهِمۡۚ	ٯلوٮهم
8	63	4	lau 	لَوۡ	لو
8	63	5	ʾanfaqta 	أَنفَقۡتَ	اںڡٯٮ
8	63	6	mā 	مَا	ما
8	63	7	fi 	فِی	ڡى
8	63	8	l-ʾarḍi 	ٱلۡأَرۡضِ	الارص
8	63	9	ǧamīʿan 	جَمِيعًۭا	حمىعا
8	63	10	mā 	مَّآ	ما
8	63	11	ʾallafta 	أَلَّفۡتَ	الڡٮ
8	63	12	baina 	بَيۡنَ	ٮىں
8	63	13	qulūbihim 	قُلُوبِهِمۡ	ٯلوٮهم
8	63	14	wa-lākinna 	وَلَٰكِنَّ	ولکں
8	63	15	llāha 	ٱللَّهَ	الل‍ه
8	63	16	ʾallafa 	أَلَّفَ	الڡ
8	63	17	bainahum 	بَيۡنَهُمۡۚ	ٮىںهم
8	63	18	ʾinnahū 	إِنَّهُۥ	اںه
8	63	19	ʿazīzun 	عَزِيزٌ	عرىر
8	63	20	ḥakīmun 	حَكِيمٌۭ	حکىم
8	64	1	yā-ʾayyuha 	يَٰٓأَيُّهَا	ىاىها
8	64	2	n-nabiyyu 	ٱلنَّبِیُّ	الںٮى
8	64	3	ḥasbuka 	حَسۡبُكَ	حسٮک
8	64	4	llāhu 	ٱللَّهُ	الل‍ه
8	64	5	wa-mani 	وَمَنِ	ومں
8	64	6	ttabaʿaka 	ٱتَّبَعَكَ	اٮٮعک
8	64	7	mina 	مِنَ	مں
8	64	8	l-muʾminīna 	ٱلۡمُؤۡمِنِينَ	المومںىں
8	65	1	yā-ʾayyuha 	يَٰٓأَيُّهَا	ىاىها
8	65	2	n-nabiyyu 	ٱلنَّبِیُّ	الںٮى
8	65	3	ḥarriḍi 	حَرِّضِ	حرص
8	65	4	l-muʾminīna 	ٱلۡمُؤۡمِنِينَ	المومںىں
8	65	5	ʿala 	عَلَى	على
8	65	6	l-qitāli 	ٱلۡقِتَالِۚ	الٯٮال
8	65	7	ʾin 	إِن	اں
8	65	8	yakun 	يَكُن	ىکں
8	65	9	minkum 	مِّنكُمۡ	مںکم
8	65	10	ʿišrūna 	عِشۡرُونَ	عسروں
8	65	11	ṣābirūna 	صَٰبِرُونَ	صٮروں
8	65	12	yaġlibū 	يَغۡلِبُوا۟	ىعلٮوا
8	65	13	miʾataini 	مِا۟ئَتَيۡنِۚ	ماٮٮىں
8	65	14	wa-ʾin 	وَإِن	واں
8	65	15	yakun 	يَكُن	ىکں
8	65	16	minkum 	مِّنكُم	مںکم
8	65	17	miʾatun 	مِّا۟ئَةٌۭ	ماٮه
8	65	18	yaġlibū 	يَغۡلِبُوٓا۟	ىعلٮوا
8	65	19	ʾalfan 	أَلۡفًۭا	الڡا
8	65	20	mina 	مِّنَ	مں
8	65	21	llaḏīna 	ٱلَّذِينَ	الدىں
8	65	22	kafarū 	كَفَرُوا۟	کڡروا
8	65	23	bi-ʾannahum 	بِأَنَّهُمۡ	ٮاںهم
8	65	24	qaumun 	قَوۡمٌۭ	ٯوم
8	65	25	lā 	لَّا	لا
8	65	26	yafqahūna 	يَفۡقَهُونَ	ىڡٯهوں
8	66	1	al-ʾāna 	ٱلۡـَٰٔنَ	الں
8	66	2	ḫaffafa 	خَفَّفَ	حڡڡ
8	66	3	llāhu 	ٱللَّهُ	الل‍ه
8	66	4	ʿankum 	عَنكُمۡ	عںکم
8	66	5	wa-ʿalima 	وَعَلِمَ	وعلم
8	66	6	ʾanna 	أَنَّ	اں
8	66	7	fīkum 	فِيكُمۡ	ڡىکم
8	66	8	ḍaʿfan 	ضَعۡفًۭاۚ	صعڡا
8	66	9	fa-ʾin 	فَإِن	ڡاں
8	66	10	yakun 	يَكُن	ىکں
8	66	11	minkum 	مِّنكُم	مںکم
8	66	12	miʾatun 	مِّا۟ئَةٌۭ	ماٮه
8	66	13	ṣābiratun 	صَابِرَةٌۭ	صاٮره
8	66	14	yaġlibū 	يَغۡلِبُوا۟	ىعلٮوا
8	66	15	miʾataini 	مِا۟ئَتَيۡنِۚ	ماٮٮىں
8	66	16	wa-ʾin 	وَإِن	واں
8	66	17	yakun 	يَكُن	ىکں
8	66	18	minkum 	مِّنكُمۡ	مںکم
8	66	19	ʾalfun 	أَلۡفٌۭ	الڡ
8	66	20	yaġlibū 	يَغۡلِبُوٓا۟	ىعلٮوا
8	66	21	ʾalfaini 	أَلۡفَيۡنِ	الڡىں
8	66	22	bi-ʾiḏni 	بِإِذۡنِ	ٮادں
8	66	23	llāhi 	ٱللَّهِۗ	الل‍ه
8	66	24	wa-llāhu 	وَٱللَّهُ	والل‍ه
8	66	25	maʿa 	مَعَ	مع
8	66	26	ṣ-ṣābirīna 	ٱلصَّٰبِرِينَ	الصٮرىں
8	67	1	mā 	مَا	ما
8	67	2	kāna 	كَانَ	کاں
8	67	3	li-nabiyyin 	لِنَبِیٍّ	لںٮى
8	67	4	ʾan 	أَن	اں
8	67	5	yakūna 	يَكُونَ	ىکوں
8	67	6	lahū 	لَهُۥٓ	له
8	67	7	ʾasrā 	أَسۡرَىٰ	اسرى
8	67	8	ḥattā 	حَتَّىٰ	حٮى
8	67	9	yuṯḫina 	يُثۡخِنَ	ىٮحں
8	67	10	fi 	فِی	ڡى
8	67	11	l-ʾarḍi 	ٱلۡأَرۡضِۚ	الارص
8	67	12	turīdūna 	تُرِيدُونَ	ٮرىدوں
8	67	13	ʿaraḍa 	عَرَضَ	عرص
8	67	14	d-dunyā 	ٱلدُّنۡيَا	الدںىا
8	67	15	wa-llāhu 	وَٱللَّهُ	والل‍ه
8	67	16	yurīdu 	يُرِيدُ	ىرىد
8	67	17	l-ʾāḫirata 	ٱلۡٴَاخِرَةَۗ	الاحره
8	67	18	wa-llāhu 	وَٱللَّهُ	والل‍ه
8	67	19	ʿazīzun 	عَزِيزٌ	عرىر
8	67	20	ḥakīmun 	حَكِيمٌۭ	حکىم
8	68	1	lau-lā 	لَّوۡلَا	لولا
8	68	2	kitābun 	كِتَٰبٌۭ	کٮٮ
8	68	3	mina 	مِّنَ	مں
8	68	4	llāhi 	ٱللَّهِ	الل‍ه
8	68	5	sabaqa 	سَبَقَ	سٮٯ
8	68	6	la-massakum 	لَمَسَّكُمۡ	لمسکم
8	68	7	fī-mā 	فِيمَآ	ڡىما
8	68	8	ʾaḫaḏtum 	أَخَذۡتُمۡ	احدٮم
8	68	9	ʿaḏābun 	عَذَابٌ	عداٮ
8	68	10	ʿaẓīmun 	عَظِيمٌۭ	عطىم
8	69	1	fa-kulū 	فَكُلُوا۟	ڡکلوا
8	69	2	mimmā 	مِمَّا	مما
8	69	3	ġanimtum 	غَنِمۡتُمۡ	عںمٮم
8	69	4	ḥalālan 	حَلَٰلًۭا	حللا
8	69	5	ṭayyiban 	طَيِّبًۭاۖ	طىٮا
8	69	6	wa-ttaqu 	وَٱتَّقُوا۟	واٮٯوا
8	69	7	llāha 	ٱللَّهَۚ	الل‍ه
8	69	8	ʾinna 	إِنَّ	اں
8	69	9	llāha 	ٱللَّهَ	الل‍ه
8	69	10	ġafūrun 	غَفُورٌۭ	عڡور
8	69	11	raḥīmun 	رَّحِيمٌۭ	رحىم
8	70	1	yā-ʾayyuha 	يَٰٓأَيُّهَا	ىاىها
8	70	2	n-nabiyyu 	ٱلنَّبِیُّ	الںٮى
8	70	3	qul 	قُل	ٯل
8	70	4	li-man 	لِّمَن	لمں
8	70	5	fī 	فِیٓ	ڡى
8	70	6	ʾaidīkum 	أَيۡدِيكُم	اىدىکم
8	70	7	mina 	مِّنَ	مں
8	70	8	l-ʾasrā 	ٱلۡأَسۡرَىٰۤ	الاسرى
8	70	9	ʾin 	إِن	اں
8	70	10	yaʿlami 	يَعۡلَمِ	ىعلم
8	70	11	llāhu 	ٱللَّهُ	الل‍ه
8	70	12	fī 	فِی	ڡى
8	70	13	qulūbikum 	قُلُوبِكُمۡ	ٯلوٮکم
8	70	14	ḫairan 	خَيۡرًۭا	حىرا
8	70	15	yuʾtikum 	يُؤۡتِكُمۡ	ىوٮکم
8	70	16	ḫairan 	خَيۡرًۭا	حىرا
8	70	17	mimmā 	مِّمَّآ	مما
8	70	18	ʾuḫiḏa 	أُخِذَ	احد
8	70	19	minkum 	مِنكُمۡ	مںکم
8	70	20	wa-yaġfir 	وَيَغۡفِرۡ	وىعڡر
8	70	21	lakum 	لَكُمۡۗ	لکم
8	70	22	wa-llāhu 	وَٱللَّهُ	والل‍ه
8	70	23	ġafūrun 	غَفُورٌۭ	عڡور
8	70	24	raḥīmun 	رَّحِيمٌۭ	رحىم
8	71	1	wa-ʾin 	وَإِن	واں
8	71	2	yurīdū 	يُرِيدُوا۟	ىرىدوا
8	71	3	ḫiyānataka 	خِيَانَتَكَ	حىاںٮک
8	71	4	fa-qad 	فَقَدۡ	ڡٯد
8	71	5	ḫānu 	خَانُوا۟	حاںوا
8	71	6	llāha 	ٱللَّهَ	الل‍ه
8	71	7	min 	مِن	مں
8	71	8	qablu 	قَبۡلُ	ٯٮل
8	71	9	fa-ʾamkana 	فَأَمۡكَنَ	ڡامکں
8	71	10	minhum 	مِنۡهُمۡۗ	مںهم
8	71	11	wa-llāhu 	وَٱللَّهُ	والل‍ه
8	71	12	ʿalīmun 	عَلِيمٌ	علىم
8	71	13	ḥakīmun 	حَكِيمٌ	حکىم
8	72	1	ʾinna 	إِنَّ	اں
8	72	2	llaḏīna 	ٱلَّذِينَ	الدىں
8	72	3	ʾāmanū 	ءَامَنُوا۟	امںوا
8	72	4	wa-hāǧarū 	وَهَاجَرُوا۟	وهاحروا
8	72	5	wa-ǧāhadū 	وَجَٰهَدُوا۟	وحهدوا
8	72	6	bi-ʾamwālihim 	بِأَمۡوَٰلِهِمۡ	ٮامولهم
8	72	7	wa-ʾanfusihim 	وَأَنفُسِهِمۡ	واںڡسهم
8	72	8	fī 	فِی	ڡى
8	72	9	sabīli 	سَبِيلِ	سٮىل
8	72	10	llāhi 	ٱللَّهِ	الل‍ه
8	72	11	wa-llaḏīna 	وَٱلَّذِينَ	والدىں
8	72	12	ʾāwau 	ءَاوَوا۟	اووا
8	72	13	wa-naṣarū 	وَّنَصَرُوٓا۟	وںصروا
8	72	14	ʾulāʾika 	أُو۟لَٰٓئِكَ	اولٮک
8	72	15	baʿḍuhum 	بَعۡضُهُمۡ	ٮعصهم
8	72	16	ʾauliyāʾu 	أَوۡلِيَآءُ	اولىا
8	72	17	baʿḍin 	بَعۡضٍۢۚ	ٮعص
8	72	18	wa-llaḏīna 	وَٱلَّذِينَ	والدىں
8	72	19	ʾāmanū 	ءَامَنُوا۟	امںوا
8	72	20	wa-lam 	وَلَمۡ	ولم
8	72	21	yuhāǧirū 	يُهَاجِرُوا۟	ىهاحروا
8	72	22	mā 	مَا	ما
8	72	23	lakum 	لَكُم	لکم
8	72	24	min 	مِّن	مں
8	72	25	walāyatihim 	وَلَٰيَتِهِم	ولىٮهم
8	72	26	min 	مِّن	مں
8	72	27	šaiʾin 	شَىۡءٍ	سى
8	72	28	ḥattā 	حَتَّىٰ	حٮى
8	72	29	yuhāǧirū 	يُهَاجِرُوا۟ۚ	ىهاحروا
8	72	30	wa-ʾini 	وَإِنِ	واں
8	72	31	stanṣarūkum 	ٱسۡتَنصَرُوكُمۡ	اسٮںصروکم
8	72	32	fi 	فِی	ڡى
8	72	33	d-dīni 	ٱلدِّينِ	الدىں
8	72	34	fa-ʿalaikumu 	فَعَلَيۡكُمُ	ڡعلىکم
8	72	35	n-naṣru 	ٱلنَّصۡرُ	الںصر
8	72	36	ʾillā 	إِلَّا	الا
8	72	37	ʿalā 	عَلَىٰ	على
8	72	38	qaumin 	قَوۡمٍۭ	ٯوم
8	72	39	bainakum 	بَيۡنَكُمۡ	ٮىںکم
8	72	40	wa-bainahum 	وَبَيۡنَهُم	وٮىںهم
8	72	41	mīṯāqun 	مِّيثَٰقٌۭۗ	مىٮٯ
8	72	42	wa-llāhu 	وَٱللَّهُ	والل‍ه
8	72	43	bi-mā 	بِمَا	ٮما
8	72	44	taʿmalūna 	تَعۡمَلُونَ	ٮعملوں
8	72	45	baṣīrun 	بَصِيرٌۭ	ٮصىر
8	73	1	wa-llaḏīna 	وَٱلَّذِينَ	والدىں
8	73	2	kafarū 	كَفَرُوا۟	کڡروا
8	73	3	baʿḍuhum 	بَعۡضُهُمۡ	ٮعصهم
8	73	4	ʾauliyāʾu 	أَوۡلِيَآءُ	اولىا
8	73	5	baʿḍin 	بَعۡضٍۚ	ٮعص
8	73	6	ʾillā 	إِلَّا	الا
8	73	7	tafʿalūhu 	تَفۡعَلُوهُ	ٮڡعلوه
8	73	8	takun 	تَكُن	ٮکں
8	73	9	fitnatun 	فِتۡنَةٌۭ	ڡٮںه
8	73	10	fi 	فِی	ڡى
8	73	11	l-ʾarḍi 	ٱلۡأَرۡضِ	الارص
8	73	12	wa-fasādun 	وَفَسَادٌۭ	وڡساد
8	73	13	kabīrun 	كَبِيرٌۭ	کٮىر
8	74	1	wa-llaḏīna 	وَٱلَّذِينَ	والدىں
8	74	2	ʾāmanū 	ءَامَنُوا۟	امںوا
8	74	3	wa-hāǧarū 	وَهَاجَرُوا۟	وهاحروا
8	74	4	wa-ǧāhadū 	وَجَٰهَدُوا۟	وحهدوا
8	74	5	fī 	فِی	ڡى
8	74	6	sabīli 	سَبِيلِ	سٮىل
8	74	7	llāhi 	ٱللَّهِ	الل‍ه
8	74	8	wa-llaḏīna 	وَٱلَّذِينَ	والدىں
8	74	9	ʾāwau 	ءَاوَوا۟	اووا
8	74	10	wa-naṣarū 	وَّنَصَرُوٓا۟	وںصروا
8	74	11	ʾulāʾika 	أُو۟لَٰٓئِكَ	اولٮک
8	74	12	humu 	هُمُ	هم
8	74	13	l-muʾminūna 	ٱلۡمُؤۡمِنُونَ	المومںوں
8	74	14	ḥaqqan 	حَقًّۭاۚ	حٯا
8	74	15	lahum 	لَّهُم	لهم
8	74	16	maġfiratun 	مَّغۡفِرَةٌۭ	معڡره
8	74	17	wa-rizqun 	وَرِزۡقٌۭ	وررٯ
8	74	18	karīmun 	كَرِيمٌۭ	کرىم
8	75	1	wa-llaḏīna 	وَٱلَّذِينَ	والدىں
8	75	2	ʾāmanū 	ءَامَنُوا۟	امںوا
8	75	3	min 	مِنۢ	مں
8	75	4	baʿdu 	بَعۡدُ	ٮعد
8	75	5	wa-hāǧarū 	وَهَاجَرُوا۟	وهاحروا
8	75	6	wa-ǧāhadū 	وَجَٰهَدُوا۟	وحهدوا
8	75	7	maʿakum 	مَعَكُمۡ	معکم
8	75	8	fa-ʾulāʾika 	فَأُو۟لَٰٓئِكَ	ڡاولٮک
8	75	9	minkum 	مِنكُمۡۚ	مںکم
8	75	10	wa-ʾulu 	وَأُو۟لُوا۟	واولوا
8	75	11	l-ʾarḥāmi 	ٱلۡأَرۡحَامِ	الارحام
8	75	12	baʿḍuhum 	بَعۡضُهُمۡ	ٮعصهم
8	75	13	ʾaulā 	أَوۡلَىٰ	اولى
8	75	14	bi-baʿḍin 	بِبَعۡضٍۢ	ٮٮعص
8	75	15	fī 	فِی	ڡى
8	75	16	kitābi 	كِتَٰبِ	کٮٮ
8	75	17	llāhi 	ٱللَّهِۗ	الل‍ه
8	75	18	ʾinna 	إِنَّ	اں
8	75	19	llāha 	ٱللَّهَ	الل‍ه
8	75	20	bi-kulli 	بِكُلِّ	ٮکل
8	75	21	šaiʾin 	شَىۡءٍ	سى
8	75	22	ʿalīmun 	عَلِيمٌۢ	علىم
9	0	0	at-tauba 	التَوبَة	الٮوٮه
9	1	1	barāʾatun 	بَرَآءَةٌۭ	ٮراه
9	1	2	mina 	مِّنَ	مں
9	1	3	llāhi 	ٱللَّهِ	الل‍ه
9	1	4	wa-rasūlihī 	وَرَسُولِهِۦٓ	ورسوله
9	1	5	ʾila 	إِلَى	الى
9	1	6	llaḏīna 	ٱلَّذِينَ	الدىں
9	1	7	ʿāhadtum 	عَٰهَدتُّم	عهدٮم
9	1	8	mina 	مِّنَ	مں
9	1	9	l-mušrikīna 	ٱلۡمُشۡرِكِينَ	المسرکىں
9	2	1	fa-sīḥū 	فَسِيحُوا۟	ڡسىحوا
9	2	2	fi 	فِی	ڡى
9	2	3	l-ʾarḍi 	ٱلۡأَرۡضِ	الارص
9	2	4	ʾarbaʿata 	أَرۡبَعَةَ	ارٮعه
9	2	5	ʾašhurin 	أَشۡهُرٍۢ	اسهر
9	2	6	wa-ʿlamū 	وَٱعۡلَمُوٓا۟	واعلموا
9	2	7	ʾannakum 	أَنَّكُمۡ	اںکم
9	2	8	ġairu 	غَيۡرُ	عىر
9	2	9	muʿǧizi 	مُعۡجِزِی	معحرى
9	2	10	llāhi 	ٱللَّهِۙ	الل‍ه
9	2	11	wa-ʾanna 	وَأَنَّ	واں
9	2	12	llāha 	ٱللَّهَ	الل‍ه
9	2	13	muḫzi 	مُخۡزِی	محرى
9	2	14	l-kāfirīna 	ٱلۡكَٰفِرِينَ	الکڡرىں
9	3	1	wa-ʾaḏānun 	وَأَذَٰنٌۭ	وادں
9	3	2	mina 	مِّنَ	مں
9	3	3	llāhi 	ٱللَّهِ	الل‍ه
9	3	4	wa-rasūlihī 	وَرَسُولِهِۦٓ	ورسوله
9	3	5	ʾila 	إِلَى	الى
9	3	6	n-nāsi 	ٱلنَّاسِ	الںاس
9	3	7	yauma 	يَوۡمَ	ىوم
9	3	8	l-ḥaǧǧi 	ٱلۡحَجِّ	الحح
9	3	9	l-ʾakbari 	ٱلۡأَكۡبَرِ	الاکٮر
9	3	10	ʾanna 	أَنَّ	اں
9	3	11	llāha 	ٱللَّهَ	الل‍ه
9	3	12	barīʾun 	بَرِیٓءٌۭ	ٮرى
9	3	13	mina 	مِّنَ	مں
9	3	14	l-mušrikīna 	ٱلۡمُشۡرِكِينَۙ	المسرکىں
9	3	15	wa-rasūluhū 	وَرَسُولُهُۥۖ	ورسوله
9	3	16	fa-ʾin 	فَإِن	ڡاں
9	3	17	tubtum 	تُبۡتُمۡ	ٮٮٮم
9	3	18	fa-huwa 	فَهُوَ	ڡهو
9	3	19	ḫairun 	خَيۡرٌۭ	حىر
9	3	20	lakum 	لَّكُمۡۖ	لکم
9	3	21	wa-ʾin 	وَإِن	واں
9	3	22	tawallaitum 	تَوَلَّيۡتُمۡ	ٮولىٮم
9	3	23	fa-ʿlamū 	فَٱعۡلَمُوٓا۟	ڡاعلموا
9	3	24	ʾannakum 	أَنَّكُمۡ	اںکم
9	3	25	ġairu 	غَيۡرُ	عىر
9	3	26	muʿǧizi 	مُعۡجِزِی	معحرى
9	3	27	llāhi 	ٱللَّهِۗ	الل‍ه
9	3	28	wa-bašširi 	وَبَشِّرِ	وٮسر
9	3	29	llaḏīna 	ٱلَّذِينَ	الدىں
9	3	30	kafarū 	كَفَرُوا۟	کڡروا
9	3	31	bi-ʿaḏābin 	بِعَذَابٍ	ٮعداٮ
9	3	32	ʾalīmin 	أَلِيمٍ	الىم
9	4	1	ʾilla 	إِلَّا	الا
9	4	2	llaḏīna 	ٱلَّذِينَ	الدىں
9	4	3	ʿāhadtum 	عَٰهَدتُّم	عهدٮم
9	4	4	mina 	مِّنَ	مں
9	4	5	l-mušrikīna 	ٱلۡمُشۡرِكِينَ	المسرکىں
9	4	6	ṯumma 	ثُمَّ	ٮم
9	4	7	lam 	لَمۡ	لم
